strategy,n,time
GMPIterativeFibonacci,3900,0.00012775000004694448
GMPIterativeFibonacci,4000,0.00013070800014247652
GMPIterativeFibonacci,4100,0.0001320420001320599
GMPIterativeFibonacci,4200,0.00013750000016443664
GMPIterativeFibonacci,4300,0.00013891600019633188
GMPIterativeFibonacci,4400,0.00014583399979528622
GMPIterativeFibonacci,4500,0.00014899999996487168
GMPIterativeFibonacci,4600,0.00015241699975376832
GMPIterativeFibonacci,4700,0.00015316700000767014
GMPIterativeFibonacci,4800,0.0001642500001253211
GMPIterativeFibonacci,4900,0.00017187499997817213
GMPIterativeFibonacci,5000,0.00016474999983984162
GMPIterativeFibonacci,5100,0.00017612500005270704
GMPIterativeFibonacci,5200,0.0001788749996194383
GMPIterativeFibonacci,5300,0.0001782910003385041
GMPIterativeFibonacci,5400,0.00018037500012724195
GMPIterativeFibonacci,5500,0.00018425000007482595
GMPIterativeFibonacci,5600,0.0001897500001177832
GMPIterativeFibonacci,5700,0.00019408400021347916
GMPIterativeFibonacci,5800,0.00019645800011858228
GMPIterativeFibonacci,5900,0.0002189169999837759
GMPIterativeFibonacci,6000,0.0002450419997330755
GMPIterativeFibonacci,6100,0.00023499999997511622
GMPIterativeFibonacci,6200,0.0002413329998489644
GMPIterativeFibonacci,6300,0.00029954100000395556
GMPIterativeFibonacci,6400,0.0002774159997898096
GMPIterativeFibonacci,6500,0.0002751669999270234
GMPIterativeFibonacci,6600,0.0002842079998117697
GMPIterativeFibonacci,6700,0.0002912090003519552
GMPIterativeFibonacci,6800,0.0003017499998350104
GMPIterativeFibonacci,6900,0.0003096669997830759
GMPIterativeFibonacci,7000,0.0003189999997630366
GMPIterativeFibonacci,7100,0.00032845900022948626
GMPIterativeFibonacci,7200,0.00033833399993454805
GMPIterativeFibonacci,7300,0.0003387500000826549
GMPIterativeFibonacci,7400,0.00035045899994656793
GMPIterativeFibonacci,7500,0.000376666999727604
GMPIterativeFibonacci,7600,0.0003801670000029844
GMPIterativeFibonacci,7700,0.00038816599999336177
GMPIterativeFibonacci,7800,0.00039474999994126847
GMPIterativeFibonacci,7900,0.0004037499998048588
GMPIterativeFibonacci,8000,0.000411916000302881
GMPIterativeFibonacci,8100,0.00041437500021856977
GMPIterativeFibonacci,8200,0.00042600000006132177
GMPIterativeFibonacci,8300,0.0004357499997240666
GMPIterativeFibonacci,8400,0.00044499999967229087
GMPIterativeFibonacci,8500,0.00045704200010732166
GMPIterativeFibonacci,8600,0.000469250000151078
GMPIterativeFibonacci,8700,0.0004766669999298756
GMPIterativeFibonacci,8800,0.0004836250000153086
GMPIterativeFibonacci,8900,0.0005019169998377038
GMPIterativeFibonacci,9000,0.000510415999997349
GMPIterativeFibonacci,9100,0.0005163749997336708
GMPIterativeFibonacci,9200,0.000529207999989012
GMPIterativeFibonacci,9300,0.0005408749998423446
GMPIterativeFibonacci,9400,0.0005419160002020362
GMPIterativeFibonacci,9500,0.0005703329998141271
GMPIterativeFibonacci,9600,0.0005657920000885497
GMPIterativeFibonacci,9700,0.0005759999999099819
GMPIterativeFibonacci,9800,0.0005803340000056778
GMPIterativeFibonacci,9900,0.0006027499998708663
GMPIterativeFibonacci,10000,0.0006345830001919239
GMPIterativeFibonacci,10100,0.000660540999888326
GMPIterativeFibonacci,10200,0.0006531669996547862
GMPIterativeFibonacci,10300,0.0006517090000670578
GMPIterativeFibonacci,10400,0.0006637500000579166
GMPIterativeFibonacci,10500,0.0006588749997717969
GMPIterativeFibonacci,10600,0.0007110840001587349
GMPIterativeFibonacci,10700,0.0006821669999226287
GMPIterativeFibonacci,10800,0.0006884170002194878
GMPIterativeFibonacci,10900,0.0007579580001220165
GMPIterativeFibonacci,11000,0.0006911249997756386
GMPIterativeFibonacci,11100,0.0007057910002004064
GMPIterativeFibonacci,11200,0.0007222499998533749
GMPIterativeFibonacci,11300,0.0007481659999939438
GMPIterativeFibonacci,11400,0.0007613749999109132
GMPIterativeFibonacci,11500,0.0007735419999335136
GMPIterativeFibonacci,11600,0.0008049999996728729
GMPIterativeFibonacci,11700,0.0008242079998126428
GMPIterativeFibonacci,11800,0.000897583000096347
GMPIterativeFibonacci,11900,0.0008750420001888415
GMPIterativeFibonacci,12000,0.0008492920001117454
GMPIterativeFibonacci,12100,0.0008472909998999967
GMPIterativeFibonacci,12200,0.0008469169997624704
GMPIterativeFibonacci,12300,0.0008481670001856401
GMPIterativeFibonacci,12400,0.0008537499998055864
GMPIterativeFibonacci,12500,0.0008633749998807616
GMPIterativeFibonacci,12600,0.0008685410002726712
GMPIterativeFibonacci,12700,0.0008767079998506233
GMPIterativeFibonacci,12800,0.0009154999997917912
GMPIterativeFibonacci,12900,0.0008883749997039558
GMPIterativeFibonacci,13000,0.0008980410002550343
GMPIterativeFibonacci,13100,0.0009064999999282009
GMPIterativeFibonacci,13200,0.0009496249999756401
GMPIterativeFibonacci,13300,0.0009112090001508477
GMPIterativeFibonacci,13400,0.0009308330004387244
GMPIterativeFibonacci,13500,0.0009324170000581944
GMPIterativeFibonacci,13600,0.0009899579999910202
GMPIterativeFibonacci,13700,0.00100666700018337
GMPIterativeFibonacci,13800,0.0009948749998329731
GMPIterativeFibonacci,13900,0.0010196660000474367
GMPIterativeFibonacci,14000,0.001033707999795297
GMPIterativeFibonacci,14100,0.0010160839997297444
GMPIterativeFibonacci,14200,0.0010294170001543534
GMPIterativeFibonacci,14300,0.00099891599984403
GMPIterativeFibonacci,14400,0.0010107919997608406
GMPIterativeFibonacci,14500,0.0010110830003213778
GMPIterativeFibonacci,14600,0.001052167000125337
GMPIterativeFibonacci,14700,0.0011211250002816087
GMPIterativeFibonacci,14800,0.0011128340001960169
GMPIterativeFibonacci,14900,0.00118358299960164
GMPIterativeFibonacci,15000,0.0011661250000543077
GMPIterativeFibonacci,15100,0.0011117500002910674
GMPIterativeFibonacci,15200,0.0011745840001822216
GMPIterativeFibonacci,15300,0.0012302909999561962
GMPIterativeFibonacci,15400,0.0012210410000079719
GMPIterativeFibonacci,15500,0.0011197500002708694
GMPIterativeFibonacci,15600,0.0011782500000663276
GMPIterativeFibonacci,15700,0.0012250830000084534
GMPIterativeFibonacci,15800,0.0012566670002343017
GMPIterativeFibonacci,15900,0.001217250000081549
GMPIterativeFibonacci,16000,0.0012332920000517333
GMPIterativeFibonacci,16100,0.001239000000168744
GMPIterativeFibonacci,16200,0.0012905839998893498
GMPIterativeFibonacci,16300,0.0012370829999781563
GMPIterativeFibonacci,16400,0.0012609999998858257
GMPIterativeFibonacci,16500,0.0012737080000988499
GMPIterativeFibonacci,16600,0.001337042000159272
GMPIterativeFibonacci,16700,0.0012418749997777923
GMPIterativeFibonacci,16800,0.0013923340002293116
GMPIterativeFibonacci,16900,0.0013104159997965326
GMPIterativeFibonacci,17000,0.0014092910000726988
GMPIterativeFibonacci,17100,0.0019292079996375833
GMPIterativeFibonacci,17200,0.0013837080000485003
GMPIterativeFibonacci,17300,0.0013506250002137676
GMPIterativeFibonacci,17400,0.001315958999839495
GMPIterativeFibonacci,17500,0.0013239579998298723
GMPIterativeFibonacci,17600,0.001501665999967372
GMPIterativeFibonacci,17700,0.001521374999811087
GMPIterativeFibonacci,17800,0.0014818750000813452
GMPIterativeFibonacci,17900,0.0013869579997844994
GMPIterativeFibonacci,18000,0.0014124579997769615
GMPIterativeFibonacci,18100,0.0014261250003073656
GMPIterativeFibonacci,18200,0.0014287919998423604
GMPIterativeFibonacci,18300,0.001414875000136817
GMPIterativeFibonacci,18400,0.0015091249997567502
GMPIterativeFibonacci,18500,0.001471874999879219
GMPIterativeFibonacci,18600,0.001468375000058586
GMPIterativeFibonacci,18700,0.0014859590000924072
GMPIterativeFibonacci,18800,0.0014793329996791726
GMPIterativeFibonacci,18900,0.001487958999859984
GMPIterativeFibonacci,19000,0.0015644169998267898
GMPIterativeFibonacci,19100,0.0016046670002651808
GMPIterativeFibonacci,19200,0.0015612079996571993
GMPIterativeFibonacci,19300,0.0016024579999793787
GMPIterativeFibonacci,19400,0.0015992080002433795
GMPIterativeFibonacci,19500,0.0016209579998758272
GMPIterativeFibonacci,19600,0.0016769170001680322
GMPIterativeFibonacci,19700,0.0016865409997990355
GMPIterativeFibonacci,19800,0.001634249999824533
GMPIterativeFibonacci,19900,0.0016440839999631862
GMPIterativeFibonacci,20000,0.0016878750002433662
GMPIterativeFibonacci,20100,0.0016806250000627188
GMPIterativeFibonacci,20200,0.0016732919998503348
GMPIterativeFibonacci,20300,0.001685292000274785
GMPIterativeFibonacci,20400,0.0017105420001826133
GMPIterativeFibonacci,20500,0.0017296249998253188
GMPIterativeFibonacci,20600,0.0017258329999094713
GMPIterativeFibonacci,20700,0.0017885410002236313
GMPIterativeFibonacci,20800,0.0017140420000032464
GMPIterativeFibonacci,20900,0.0016530409998267714
GMPIterativeFibonacci,21000,0.0016924999999901047
GMPIterativeFibonacci,21100,0.0017200410002260469
GMPIterativeFibonacci,21200,0.0016865830002643634
GMPIterativeFibonacci,21300,0.0017497080002613075
GMPIterativeFibonacci,21400,0.0017740409998623363
GMPIterativeFibonacci,21500,0.0018121660000360862
GMPIterativeFibonacci,21600,0.0018258330001117429
GMPIterativeFibonacci,21700,0.0017250000000785803
GMPIterativeFibonacci,21800,0.0017891250004140602
GMPIterativeFibonacci,21900,0.0017832079997788242
GMPIterativeFibonacci,22000,0.0017812920000324084
GMPIterativeFibonacci,22100,0.001793541999631998
GMPIterativeFibonacci,22200,0.0017976670001189632
GMPIterativeFibonacci,22300,0.0018199169999206788
GMPIterativeFibonacci,22400,0.0018420420001348248
GMPIterativeFibonacci,22500,0.0018372080003246083
GMPIterativeFibonacci,22600,0.0018512500000724685
GMPIterativeFibonacci,22700,0.0019044999999096035
GMPIterativeFibonacci,22800,0.0018310000000383297
GMPIterativeFibonacci,22900,0.001867749999746593
GMPIterativeFibonacci,23000,0.0019447919999038277
GMPIterativeFibonacci,23100,0.0019083750003119349
GMPIterativeFibonacci,23200,0.0019551670002329047
GMPIterativeFibonacci,23300,0.0019394169999031874
GMPIterativeFibonacci,23400,0.001988417000120535
GMPIterativeFibonacci,23500,0.0019264160000602715
GMPIterativeFibonacci,23600,0.0019126249999317224
GMPIterativeFibonacci,23700,0.001938417000019399
GMPIterativeFibonacci,23800,0.0019310829998175905
GMPIterativeFibonacci,23900,0.0019533330000740534
GMPIterativeFibonacci,24000,0.0019789170000876766
GMPIterativeFibonacci,24100,0.0019624579999799607
GMPIterativeFibonacci,24200,0.0020244580000507995
GMPIterativeFibonacci,24300,0.0020015410000269185
GMPIterativeFibonacci,24400,0.0020597920001819148
GMPIterativeFibonacci,24500,0.002043415999651188
GMPIterativeFibonacci,24600,0.0021122500002093147
GMPIterativeFibonacci,24700,0.0020284170000195445
GMPIterativeFibonacci,24800,0.0020491250002123707
GMPIterativeFibonacci,24900,0.0020639159997699608
GMPIterativeFibonacci,25000,0.00206120800021381
GMPIterativeFibonacci,25100,0.002084917000047426
GMPIterativeFibonacci,25200,0.0021057499998278217
GMPIterativeFibonacci,25300,0.0020955830000275455
GMPIterativeFibonacci,25400,0.002132499999788706
GMPIterativeFibonacci,25500,0.0021289169999363367
GMPIterativeFibonacci,25600,0.002133916999810026
GMPIterativeFibonacci,25700,0.0021509580001293216
GMPIterativeFibonacci,25800,0.002196625000124186
GMPIterativeFibonacci,25900,0.0021817500000906875
GMPIterativeFibonacci,26000,0.0021930409998276446
GMPIterativeFibonacci,26100,0.002234500000213302
GMPIterativeFibonacci,26200,0.002290415999596007
GMPIterativeFibonacci,26300,0.002264457999899605
GMPIterativeFibonacci,26400,0.0022726249999323045
GMPIterativeFibonacci,26500,0.002368042000398418
GMPIterativeFibonacci,26600,0.0022747079997316177
GMPIterativeFibonacci,26700,0.002269167000122252
GMPIterativeFibonacci,26800,0.0023127089998524752
GMPIterativeFibonacci,26900,0.0022920420001355524
GMPIterativeFibonacci,27000,0.002482833999692957
GMPIterativeFibonacci,27100,0.0024135839998962183
GMPIterativeFibonacci,27200,0.0023829159999877447
GMPIterativeFibonacci,27300,0.0023516249998465355
GMPIterativeFibonacci,27400,0.0025272499997299747
GMPIterativeFibonacci,27500,0.002401125000233151
GMPIterativeFibonacci,27600,0.002422334000129922
GMPIterativeFibonacci,27700,0.0025233749997823907
GMPIterativeFibonacci,27800,0.0024501660000169068
GMPIterativeFibonacci,27900,0.0024670000002515735
GMPIterativeFibonacci,28000,0.002470958000230894
GMPIterativeFibonacci,28100,0.0024944159999904514
GMPIterativeFibonacci,28200,0.002554874999987078
GMPIterativeFibonacci,28300,0.0025373749999744177
GMPIterativeFibonacci,28400,0.0025685830000838905
GMPIterativeFibonacci,28500,0.00261754099983591
GMPIterativeFibonacci,28600,0.00252474999979313
GMPIterativeFibonacci,28700,0.0025746669998625293
GMPIterativeFibonacci,28800,0.0026157080001212307
GMPIterativeFibonacci,28900,0.002575167000031797
GMPIterativeFibonacci,29000,0.0026792500002557063
GMPIterativeFibonacci,29100,0.0025845839995781716
GMPIterativeFibonacci,29200,0.0026060420000248996
GMPIterativeFibonacci,29300,0.0026255419998051366
GMPIterativeFibonacci,29400,0.0026695420001487946
GMPIterativeFibonacci,29500,0.002699334000226372
GMPIterativeFibonacci,29600,0.0027444580000519636
GMPIterativeFibonacci,29700,0.00272487500023999
GMPIterativeFibonacci,29800,0.0026928340002996265
GMPIterativeFibonacci,29900,0.0027278749998913554
GMPIterativeFibonacci,30000,0.0027780840000559692
GMPIterativeFibonacci,30100,0.0027660000000651053
GMPIterativeFibonacci,30200,0.0027318339998601004
GMPIterativeFibonacci,30300,0.0027755830001297
GMPIterativeFibonacci,30400,0.002772499999991851
GMPIterativeFibonacci,30500,0.0028162909998172836
GMPIterativeFibonacci,30600,0.0029095419999976
GMPIterativeFibonacci,30700,0.003070874999593798
GMPIterativeFibonacci,30800,0.0030142079999677662
GMPIterativeFibonacci,30900,0.003055333999782306
GMPIterativeFibonacci,31000,0.003162457999678736
GMPIterativeFibonacci,31100,0.0029734999998254352
GMPIterativeFibonacci,31200,0.003108500000053027
GMPIterativeFibonacci,31300,0.002975332999994862
GMPIterativeFibonacci,31400,0.003125707999970473
GMPIterativeFibonacci,31500,0.0031324579999818525
GMPIterativeFibonacci,31600,0.003190707999692677
GMPIterativeFibonacci,31700,0.0031994579999263806
GMPIterativeFibonacci,31800,0.0031699169999228616
GMPIterativeFibonacci,31900,0.0029774590002489276
GMPIterativeFibonacci,32000,0.0031225000002450543
GMPIterativeFibonacci,32100,0.003277124999840453
GMPIterativeFibonacci,32200,0.003286042000127054
GMPIterativeFibonacci,32300,0.0032588340000074822
GMPIterativeFibonacci,32400,0.0032977910000226984
GMPIterativeFibonacci,32500,0.003316249999897991
GMPIterativeFibonacci,32600,0.0031020410001474374
GMPIterativeFibonacci,32700,0.0033404579999114503
GMPIterativeFibonacci,32800,0.0032449169998471916
GMPIterativeFibonacci,32900,0.0033780829999159323
GMPIterativeFibonacci,33000,0.003368958000010025
GMPIterativeFibonacci,33100,0.003338084000006347
GMPIterativeFibonacci,33200,0.003324834000068222
GMPIterativeFibonacci,33300,0.0034165410002060526
GMPIterativeFibonacci,33400,0.003435249999711232
GMPIterativeFibonacci,33500,0.0033968749999075953
GMPIterativeFibonacci,33600,0.003487124999992375
GMPIterativeFibonacci,33700,0.0034940000000460714
GMPIterativeFibonacci,33800,0.0035182080000595306
GMPIterativeFibonacci,33900,0.003535915999691497
GMPIterativeFibonacci,34000,0.0036139159997219394
GMPIterativeFibonacci,34100,0.0038673750000270957
GMPIterativeFibonacci,34200,0.003586416999951325
GMPIterativeFibonacci,34300,0.0036262499997974373
GMPIterativeFibonacci,34400,0.003574874999685562
GMPIterativeFibonacci,34500,0.0035904170003959734
GMPIterativeFibonacci,34600,0.003594792000058078
GMPIterativeFibonacci,34700,0.0035904170003959734
GMPIterativeFibonacci,34800,0.0037822089998371666
GMPIterativeFibonacci,34900,0.0038780840000072203
GMPIterativeFibonacci,35000,0.0037187080001785944
GMPIterativeFibonacci,35100,0.0038530420001734456
GMPIterativeFibonacci,35200,0.003892749999977241
GMPIterativeFibonacci,35300,0.0038482499999190622
GMPIterativeFibonacci,35400,0.00392375000001266
GMPIterativeFibonacci,35500,0.003934084000320581
GMPIterativeFibonacci,35600,0.004825999999866326
GMPIterativeFibonacci,35700,0.004082791999735491
GMPIterativeFibonacci,35800,0.0038881669997863355
GMPIterativeFibonacci,35900,0.00369529199997487
GMPIterativeFibonacci,36000,0.00382258300032845
GMPIterativeFibonacci,36100,0.0037503749999814318
GMPIterativeFibonacci,36200,0.0036899579999953858
GMPIterativeFibonacci,36300,0.0039291250000133005
GMPIterativeFibonacci,36400,0.003739833999588882
GMPIterativeFibonacci,36500,0.0037612500000250293
GMPIterativeFibonacci,36600,0.0038172079998730624
GMPIterativeFibonacci,36700,0.003794917000050191
GMPIterativeFibonacci,36800,0.0038666670002385217
GMPIterativeFibonacci,36900,0.0038480840003103367
GMPIterativeFibonacci,37000,0.003879417000007379
GMPIterativeFibonacci,37100,0.0038832089999232267
GMPIterativeFibonacci,37200,0.004004790999715624
GMPIterativeFibonacci,37300,0.003863207999984297
GMPIterativeFibonacci,37400,0.004049332999784383
GMPIterativeFibonacci,37500,0.003923665999991499
GMPIterativeFibonacci,37600,0.003990499999872554
GMPIterativeFibonacci,37700,0.003997165999862773
GMPIterativeFibonacci,37800,0.0040227919998869766
GMPIterativeFibonacci,37900,0.004002832999958628
GMPIterativeFibonacci,38000,0.004020875000151136
GMPIterativeFibonacci,38100,0.0040791249998619605
GMPIterativeFibonacci,38200,0.004066125000008469
GMPIterativeFibonacci,38300,0.004258417000073678
GMPIterativeFibonacci,38400,0.00435937499969441
GMPIterativeFibonacci,38500,0.004360333000022365
GMPIterativeFibonacci,38600,0.004425333000199316
GMPIterativeFibonacci,38700,0.004272415999821533
GMPIterativeFibonacci,38800,0.0044400840001799224
GMPIterativeFibonacci,38900,0.004375084000002971
GMPIterativeFibonacci,39000,0.0044425830001273425
GMPIterativeFibonacci,39100,0.004519291000178782
GMPIterativeFibonacci,39200,0.004626374999588734
GMPIterativeFibonacci,39300,0.004462459000023955
GMPIterativeFibonacci,39400,0.004511708999871189
GMPIterativeFibonacci,39500,0.004433125000105065
GMPIterativeFibonacci,39600,0.004498124999827269
GMPIterativeFibonacci,39700,0.004487582999900042
GMPIterativeFibonacci,39800,0.00449029099991094
GMPIterativeFibonacci,39900,0.004485749999730615
GMPIterativeFibonacci,40000,0.004539208000096551
GMPIterativeFibonacci,40100,0.004568875000131811
GMPIterativeFibonacci,40200,0.004580750000059197
GMPIterativeFibonacci,40300,0.00448091700036457
GMPIterativeFibonacci,40400,0.004463207999833685
GMPIterativeFibonacci,40500,0.004532208999989962
GMPIterativeFibonacci,40600,0.004675665999911871
GMPIterativeFibonacci,40700,0.004596166999817797
GMPIterativeFibonacci,40800,0.004574541999772919
GMPIterativeFibonacci,40900,0.0046156250000422006
GMPIterativeFibonacci,41000,0.004734999999982392
GMPIterativeFibonacci,41100,0.0047140420001596794
GMPIterativeFibonacci,41200,0.004754582999794366
GMPIterativeFibonacci,41300,0.004785458000242215
GMPIterativeFibonacci,41400,0.004763082999943435
GMPIterativeFibonacci,41500,0.005053332999978011
GMPIterativeFibonacci,41600,0.005215582999881008
GMPIterativeFibonacci,41700,0.004903541999738081
GMPIterativeFibonacci,41800,0.00495370799990269
GMPIterativeFibonacci,41900,0.004832667000300717
GMPIterativeFibonacci,42000,0.004804333999800292
GMPIterativeFibonacci,42100,0.00487195799996698
GMPIterativeFibonacci,42200,0.004999375000352302
GMPIterativeFibonacci,42300,0.0051567079999585985
GMPIterativeFibonacci,42400,0.005220291999648907
GMPIterativeFibonacci,42500,0.005239083000105893
GMPIterativeFibonacci,42600,0.005148875000031694
GMPIterativeFibonacci,42700,0.005246707999958744
GMPIterativeFibonacci,42800,0.005211375000271801
GMPIterativeFibonacci,42900,0.005110874999900261
GMPIterativeFibonacci,43000,0.0052464580003288575
GMPIterativeFibonacci,43100,0.005251208000117913
GMPIterativeFibonacci,43200,0.005131709000124829
GMPIterativeFibonacci,43300,0.0050216250001540175
GMPIterativeFibonacci,43400,0.005181583000194223
GMPIterativeFibonacci,43500,0.00509612499990908
GMPIterativeFibonacci,43600,0.005152291999820591
GMPIterativeFibonacci,43700,0.005110500000228058
GMPIterativeFibonacci,43800,0.005312750000030064
GMPIterativeFibonacci,43900,0.0051908329996877
GMPIterativeFibonacci,44000,0.005033041000388039
GMPIterativeFibonacci,44100,0.005378750000090804
GMPIterativeFibonacci,44200,0.005268249999971886
GMPIterativeFibonacci,44300,0.0050662920002650935
GMPIterativeFibonacci,44400,0.0053489169999920705
GMPIterativeFibonacci,44500,0.005535792000046058
GMPIterativeFibonacci,44600,0.005156583999905706
GMPIterativeFibonacci,44700,0.005279958999835799
GMPIterativeFibonacci,44800,0.005400000000008731
GMPIterativeFibonacci,44900,0.005167332999917562
GMPIterativeFibonacci,45000,0.005420458000116923
GMPIterativeFibonacci,45100,0.005562834000102157
GMPIterativeFibonacci,45200,0.005297375000282045
GMPIterativeFibonacci,45300,0.005500665999988996
GMPIterativeFibonacci,45400,0.005440417000045272
GMPIterativeFibonacci,45500,0.005260292000002664
GMPIterativeFibonacci,45600,0.005534542000077636
GMPIterativeFibonacci,45700,0.005602875000022323
GMPIterativeFibonacci,45800,0.005377459000101226
GMPIterativeFibonacci,45900,0.005605666000064957
GMPIterativeFibonacci,46000,0.005665915999998106
GMPIterativeFibonacci,46100,0.00543816599974889
GMPIterativeFibonacci,46200,0.005675832999713748
GMPIterativeFibonacci,46300,0.005805916000099387
GMPIterativeFibonacci,46400,0.005552874999921187
GMPIterativeFibonacci,46500,0.005980458000067301
GMPIterativeFibonacci,46600,0.005957791000128054
GMPIterativeFibonacci,46700,0.005560374999731721
GMPIterativeFibonacci,46800,0.005827207999573147
GMPIterativeFibonacci,46900,0.005955874999926891
GMPIterativeFibonacci,47000,0.00588362500002404
GMPIterativeFibonacci,47100,0.005970500000330503
GMPIterativeFibonacci,47200,0.00586108300012711
GMPIterativeFibonacci,47300,0.005969250000362081
GMPIterativeFibonacci,47400,0.005940083000041341
GMPIterativeFibonacci,47500,0.006101917000250978
GMPIterativeFibonacci,47600,0.005835958999796276
GMPIterativeFibonacci,47700,0.005960416000107216
GMPIterativeFibonacci,47800,0.006082417000015994
GMPIterativeFibonacci,47900,0.0057613750000200525
GMPIterativeFibonacci,48000,0.006116999999903783
GMPIterativeFibonacci,48100,0.0061477500003093155
GMPIterativeFibonacci,48200,0.0059567920002336905
GMPIterativeFibonacci,48300,0.006234624999706284
GMPIterativeFibonacci,48400,0.006223374999990483
GMPIterativeFibonacci,48500,0.006070708000152081
GMPIterativeFibonacci,48600,0.006316375000096741
GMPIterativeFibonacci,48700,0.006079416999909881
GMPIterativeFibonacci,48800,0.006033290999766905
GMPIterativeFibonacci,48900,0.006185624999943684
GMPIterativeFibonacci,49000,0.0062797499999760475
GMPIterativeFibonacci,49100,0.005990042000121321
GMPIterativeFibonacci,49200,0.006289583000125276
GMPIterativeFibonacci,49300,0.006183917000271322
GMPIterativeFibonacci,49400,0.006098667000060232
GMPIterativeFibonacci,49500,0.0063257919996431156
GMPIterativeFibonacci,49600,0.006303250000200933
GMPIterativeFibonacci,49700,0.006027084000379546
GMPIterativeFibonacci,49800,0.0063255000000026484
GMPIterativeFibonacci,49900,0.00619875000029424
GMPIterativeFibonacci,50000,0.0061149170001044695
GMPMatrixFibonacci,0,0.0007405840001410979
GMPMatrixFibonacci,20000,0.0006312080004136078
GMPMatrixFibonacci,40000,0.0003665839999484888
GMPMatrixFibonacci,60000,0.0004183330001978902
GMPMatrixFibonacci,80000,0.0007480419999410515
GMPMatrixFibonacci,100000,0.0008244159998866962
GMPMatrixFibonacci,120000,0.0010152080003535957
GMPMatrixFibonacci,140000,0.0017226659997504612
GMPMatrixFibonacci,160000,0.002039624999724765
GMPMatrixFibonacci,180000,0.0022279590002654004
GMPMatrixFibonacci,200000,0.002236666999579029
GMPMatrixFibonacci,220000,0.0025181250002788147
GMPMatrixFibonacci,240000,0.0026499579998926492
GMPMatrixFibonacci,260000,0.0029579590000139433
GMPMatrixFibonacci,280000,0.004433749999861902
GMPMatrixFibonacci,300000,0.004598250000071857
GMPMatrixFibonacci,320000,0.004932667000048241
GMPMatrixFibonacci,340000,0.005431624999800988
GMPMatrixFibonacci,360000,0.005598583999926632
GMPMatrixFibonacci,380000,0.005756584000209841
GMPMatrixFibonacci,400000,0.005690417000096204
GMPMatrixFibonacci,420000,0.006087249999836786
GMPMatrixFibonacci,440000,0.0066824579998865374
GMPMatrixFibonacci,460000,0.007155708000027516
GMPMatrixFibonacci,480000,0.006642041999839421
GMPMatrixFibonacci,500000,0.00682600000027378
GMPMatrixFibonacci,520000,0.007497583000258601
GMPMatrixFibonacci,540000,0.009130667000135873
GMPMatrixFibonacci,560000,0.01003549999995812
GMPMatrixFibonacci,580000,0.01010325000015655
GMPMatrixFibonacci,600000,0.010787916000026598
GMPMatrixFibonacci,620000,0.011476916999981768
GMPMatrixFibonacci,640000,0.010969208000005892
GMPMatrixFibonacci,660000,0.011266250000062428
GMPMatrixFibonacci,680000,0.011024249999991298
GMPMatrixFibonacci,700000,0.011609874999976455
GMPMatrixFibonacci,720000,0.012136667000049783
GMPMatrixFibonacci,740000,0.01220391600008952
GMPMatrixFibonacci,760000,0.012332792000051995
GMPMatrixFibonacci,780000,0.012347584000053757
GMPMatrixFibonacci,800000,0.011743500000193308
GMPMatrixFibonacci,820000,0.012835500000164757
GMPMatrixFibonacci,840000,0.012944625000272936
GMPMatrixFibonacci,860000,0.013075583000045299
GMPMatrixFibonacci,880000,0.013538874999994732
GMPMatrixFibonacci,900000,0.01454116700006125
GMPMatrixFibonacci,920000,0.014035832999979903
GMPMatrixFibonacci,940000,0.014501000000109343
GMPMatrixFibonacci,960000,0.015185290999852441
GMPMatrixFibonacci,980000,0.015221333999761555
GMPMatrixFibonacci,1000000,0.01551504200006093
GMPMatrixFibonacci,1020000,0.015092665999873134
GMPMatrixFibonacci,1040000,0.016314833000251383
GMPMatrixFibonacci,1060000,0.019212707999940903
GMPMatrixFibonacci,1080000,0.020563083999604714
GMPMatrixFibonacci,1100000,0.021283832999870356
GMPMatrixFibonacci,1120000,0.022461625000232743
GMPMatrixFibonacci,1140000,0.023098290999769233
GMPMatrixFibonacci,1160000,0.023323582999637438
GMPMatrixFibonacci,1180000,0.022083625000050233
GMPMatrixFibonacci,1200000,0.02254750000020067
GMPMatrixFibonacci,1220000,0.022655624999970314
GMPMatrixFibonacci,1240000,0.023115334000067378
GMPMatrixFibonacci,1260000,0.023383875000035914
GMPMatrixFibonacci,1280000,0.023477749999983644
GMPMatrixFibonacci,1300000,0.023611166999671696
GMPMatrixFibonacci,1320000,0.023870083000019804
GMPMatrixFibonacci,1340000,0.026095708000411832
GMPMatrixFibonacci,1360000,0.024474000000282103
GMPMatrixFibonacci,1380000,0.02446520800003782
GMPMatrixFibonacci,1400000,0.02487024999982168
GMPMatrixFibonacci,1420000,0.02678858300032516
GMPMatrixFibonacci,1440000,0.02603041700012909
GMPMatrixFibonacci,1460000,0.02668241699984719
GMPMatrixFibonacci,1480000,0.02786783299961826
GMPMatrixFibonacci,1500000,0.027470957999867096
GMPMatrixFibonacci,1520000,0.028592415999810328
GMPMatrixFibonacci,1540000,0.027880041000116762
GMPMatrixFibonacci,1560000,0.02766933400016569
GMPMatrixFibonacci,1580000,0.025117000000136613
GMPMatrixFibonacci,1600000,0.028365333000238024
GMPMatrixFibonacci,1620000,0.02741062499990221
GMPMatrixFibonacci,1640000,0.027954000000136148
GMPMatrixFibonacci,1660000,0.028514249999716412
GMPMatrixFibonacci,1680000,0.028947374999916065
